cds_code,year_built,max_sqft
15634796112791,1965,
15635030100685,1965,
15635030101014,1965,
15635030110767,1965,
15635030116715,1965,
15635030120865,1965,
15635030141903,1965,
15635036009559,1965,
15635036009567,1965,
15635036009583,1965,
15635036009591,1965,
15635036108468,1965,
15635036111157,1965,
15635036112270,1965,
15635290100198,1965,
15635290110999,1965,
15635290116392,1965,
15635290116400,1965,
15635290125062,1965,
15635290141101,1965,
15635291530021,1965,
15635291530047,1965,
15635291530112,1965,
15635291530252,1965,
15635291530344,1965,
15635291530369,1965,
15635291530385,1965,
15635291530476,1965,
15635291530708,1965,
15635291532290,1965,
15635291532605,1965,
15635291533330,1965,
15635291533538,1965,
15635291534775,1965,
15635291535087,1965,
15635291535392,1965,
15635291536325,1965,
15635291536606,1965,
15635606009674,1965,
15635606009682,1965,
15635606009690,1965,
15635606009708,1965,
15635780107771,1965,
15635780135186,1965,
15635786009989,1965,
15635786010003,1965,
15635786090591,1965,
15635946060420,1965,
15635946102792,1965,
15636106009732,1965,
15636280122853,1965,
15636280127209,1965,
15636280128504,1965,
15636280134312,1965,
15636280137687,1965,
15636280138131,1965,
15636281533843,1965,
15636286009740,1965,
15636696009781,1965,
15636770113837,1965,
15636770114512,1965,
15636770136259,1965,
15636776009799,1965,
15636776009823,1965,
15636776111272,1965,
15636930113738,1965,
15636936009914,1965,
15636936103493,1965,
15636936108575,1965,
15636936118681,1965,
15637196009963,1965,
15637500111245,1965,
15637506010029,1965,
15637506096127,1965,
15637506108781,1965,
15637506110431,1965,
15637506111686,1965,
15637506113484,1965,
15637506117717,1965,
15637506120398,1965,
15637686010037,1965,
15637760111377,1965,
15637761530039,1965,
15637761530377,1965,
15637761534957,1965,
15637766010045,1965,
15637766010052,1965,
15637846010060,1965,
15637926010078,1965,
15637926010086,1965,
15637926010094,1965,
15637926010102,1965,
15638006010110,1965,
15638006010128,1965,
15638006010136,1965,
15638006010144,1965,
15638006010151,1965,
15638006010169,1965,
15638260141663,1965,
15638261530245,1965,
15638261536135,1965,
15638266010201,1965,
15638266057426,1965,
15638266105415,1965,
15638266108898,1965,
15638346010227,1965,
15638346010235,1965,
15638420113167,1965,
15638420138701,1965,
15638426010243,1965,
15638426010250,1965,
15638426010268,1965,
15638426110340,1965,
15638591530351,1965,
15638591536440,1965,
15735446010011,1965,
15735446117816,1965,
15737421530054,1965,
15737421531367,1965,
15737426009294,1965,
15737426009310,1965,
15737426009328,1965,
15737426009609,1965,
15737426009617,1965,
15737426009625,1965,
15737426009633,1965,
15737426110712,1965,
15739080133504,1965,
15739081530146,1965,
15739081530229,1965,
15739081534155,1965,
15739086009757,1965,
15739086009765,1965,
15739086106306,1965,
15751681530401,1965,
15751686009468,1965,
15751686009476,1965,
16101651630102,1965,
16101656069298,1965,
16638750101717,1965,
16638750112698,1965,
16638756010276,1965,
16638756010284,1965,
16638836010292,1965,
16638836010300,1965,
16638836010318,1965,
16638836010326,1965,
16638910110858,1965,
16638910122820,1965,
16638911632140,1965,
16638911632207,1965,
16638916010334,1965,
16638916010342,1965,
16638916010359,1965,
16638916010367,1965,
16639170110981,1965,
16639176010391,1965,
16639176010409,1965,
16639176010417,1965,
16639176010425,1965,
16639176010433,1965,
16639176010458,1965,
16639176108815,1965,
16639176112379,1965,
16639176113609,1965,
16639176118459,1965,
16639176118798,1965,
16639250118919,1965,
16639251630151,1965,
16639251630169,1965,
16639251634245,1965,
16639251634401,1965,
16639336010466,1965,
16639416010474,1965,
16639580136556,1965,
16639586010482,1965,
16639586113120,1965,
16639666010508,1965,
16639740128702,1965,
16639740140368,1965,
16639746010532,1965,
16639746066666,1965,
16639746069140,1965,
16639746111934,1965,
16639746118590,1965,
16639820110205,1965,
16639820136234,1965,
16639821630011,1965,
16639821635606,1965,
16639900116699,1965,
16639906010557,1965,
16639906110233,1965,
16739321630078,1965,
16739321630185,1965,
16739321630953,1965,
16739326010565,1965,
16739326010573,1965,
16739326109888,1965,
16739326118566,1965,
17101730128231,1965,
17101731730167,1965,
17640140138537,1965,
17640141730043,1965,
17640141730159,1965,
17640141734359,1965,
17640146010607,1965,
17640146107791,1965,
17640146112759,1965,
17640220107706,1965,
17640220142158,1965,
17640221730027,1965,
17640221730118,1965,
17640221735000,1937,
17640226010615,1965,
17640226010623,1965,
17640226057434,1965,
17640226084990,1965,
17640226109706,1965,
17640300114215,1965,
17640301730019,1965,
17640301730142,1965,
17640301732304,1965,
17640306010631,1965,
17640306010649,1965,
17640486010656,1965,
17640550108340,1965,
17640550129601,1965,
17640551730035,1965,
17640551736008,1965,
17640556010672,1965,
17640556105456,1965,
17640556107049,1965,
17640556110761,1965,
17769761730050,1965,
17769761737006,1965,
17769766010680,1965,
17769766108773,1965,
18101816069934,1965,
18641056010730,1965,
18641136010748,1965,
18641390131953,1965,
18641391833805,1965,
18641391833813,1965,
18641626010789,1965,
18641706010797,1965,
18641960135756,1965,
18641966010813,1965,
18641966010821,1965,
18641966109748,1965,
18642041838507,1965,
18642046010847,1965,
18750366010763,1965,
19101990106880,1965,
19101990109660,1965,
19101990112128,1965,
19101990115030,1965,
19101990115212,1965,
19101990121772,1965,
19101990121822,1965,
19101990121871,1965,
19101990121905,1965,
19101990121921,1965,
19101990121939,1965,
19101990121954,1965,
19101990127498,1965,
19101990128025,1965,
19101990132605,1965,
19101990134346,1965,
19101990134361,1965,
19101990135368,1965,
19101990135582,1953,
19101990136119,1965,
19101990137166,1965,
19101990137679,1965,
19101990138669,1965,
19101990139170,1965,
19101990139345,1965,
19101990140681,1965,40000
19101990140772,1965,
19101990140798,1965,
19101990140962,1965,
19101991933399,1965,
19101991995869,1965,
19101991996214,1965,
19101996116883,1965,
19101996119945,1965,
19642460100081,1965,
19642460108407,1965,
19642460111872,1965,
19642460126003,1965,
19642461930213,1965,
19642461931732,1965,
19642461936624,1965,
19642461937051,1965,
19642461995398,1965,
19642461995406,1965,
19642461995844,1965,
19642461995968,1965,
19642461996537,1965,
19642461996644,1965,
19642611930288,1965,
19642611995299,1965,
19642616011134,1965,
19642616011159,1965,
19642616011167,1965,
19642616011175,1965,
19642616011183,1965,
19642616011191,1965,
19642616057467,1965,
19642616057475,1965,
19642616061246,1965,
19642791930528,1965,
19642791931765,1965,
19642791933449,1965,
19642796011233,1965,
19642796011241,1965,
19642796011274,1965,
19642796011290,1965,
19642796011316,1965,
19642796011332,1965,
19642796011340,1965,
19642871930601,1965,
19642871936384,1965,
19642871938166,1965,
19642871996479,1965,
19642876011373,1965,
19642876011381,1965,
19642876011399,1965,
19642876011407,1965,
19642876011423,1965,
19642876011431,1965,
19642876011449,1965,
19642876011456,1965,
19642876011472,1965,
19642876011498,1965,
19642876011506,1965,
19642876011514,1965,
19642876096135,1965,
19642951930700,1965,
19642951936491,1965,
19642956011530,1965,
19642956011563,1965,
19642956011571,1965,
19642956057483,1965,
19642956057491,1965,
19643030128306,1965,
19643031930775,1965,
19643031935618,1965,
19643031938190,1965,
19643031995679,1965,
19643036011605,1965,
19643036011613,1965,
19643036011621,1965,
19643036011639,1965,
19643036011647,1965,
19643036011654,1965,
19643036011696,1965,
19643036011704,1965,
19643036011712,1965,
19643036057517,1965,
19643111930981,1965,
19643111931021,1965,
19643116011746,1965,
19643116011753,1965,
19643116011761,1965,
19643116011779,1965,
19643291931088,1965,
19643291937598,1965,
19643291937739,1965,
19643291995893,1965,
19643296011787,1965,
19643296011795,1965,
19643296011803,1965,
19643296011811,1965,
19643296011829,1965,
19643296011837,1965,
19643296011845,1937,
19643296011860,1965,
19643296071385,1965,
19643296110035,1965,
19643370131573,1965,
19643371931187,1965,
19643371931237,1965,
19643371933332,1965,
19643371995877,1965,
19643371996230,1965,
19643376011878,1965,
19643376011886,1965,
19643376011894,1965,
19643376011910,1965,
19643376011928,1965,
19643376011951,1965,
19643376011969,1965,
19643376011993,1965,
19643376012009,1965,
19643376012017,1965,
19643376012025,1965,
19643376057525,1965,
19643376057533,1965,
19643376066724,1965,
19643450101600,1965,
19643456012033,1965,
19643456106215,1965,
19643456107353,1965,
19643520118521,1965,
19643521930239,1965,
19643521933951,1965,
19643521934926,1965,
19643521935048,1965,
19643941931807,1965,
19643941931823,1965,
19643946012157,1965,
19643946012165,1965,
19643946012173,1965,
19643946012181,1965,
19643946012199,1965,
19643946012207,1965,
19643946012215,1965,
19643946012223,1965,
19643946057541,1965,
19644360140525,1965,
19644361931617,1965,
19644361932086,1965,
19644361936418,1965,
19644366012439,1965,
19644366012447,1965,
19644366012470,1965,
19644366012512,1965,
19644366012538,1965,
19644366012546,1965,
19644366012553,1965,
19644366012561,1965,
19644366012587,1965,
19644366012595,1965,
19644366012611,1965,
19644366012645,1965,
19644441932201,1965,
19644446012660,1965,
19644446012678,1965,
19644446012686,1965,
19644446012694,1965,
19644446012702,1965,
19644446057608,1965,
19644690128736,1965,
19644690139535,1965,
19644691932482,1965,
19644691936079,1965,
19644696012926,1965,
19644696012934,1965,
19644696012942,1965,
19644696012959,1965,
19645016013130,1965,
19645016013148,1965,
19645016013155,1965,
19645016013163,1965,
19645016013171,1965,
19645016013189,1965,
19645016013197,1965,
19645016013205,1965,
19645016013221,1965,
19645016013247,1965,
19645016013254,1965,
19645016013262,1965,
19645016013270,1965,
19645016013288,1965,
19645016013296,1965,
19645191930320,1965,
19645191932664,1965,
19645191932680,1965,
19645191937481,1965,
19645191938919,1965,
19645191995661,1965,
19645191996123,1965,
19645271932698,1965,
19645271932706,1965,
19645276013304,1965,
19645276013312,1965,
19645276013338,1952,
19645276013353,1965,1090
19645276013379,1965,
19645276013387,1965,
19645276013403,1965,
19645276013411,1965,
19645276057681,1965,
19645276061287,1956,
19645276061295,1965,
19645500138172,1965,
19645506013510,1965,
19645506013528,1965,
19645506013536,1965,
19645506013544,1965,
19645506013551,1965,
19645506013585,1965,
19645506013593,1965,
19645506013601,1965,
19645506101497,1965,
19645506105886,1965,
19645681932144,1965,
19645681933472,1965,
19645681933530,1965,
19645681934082,1965,
19645681995497,1965,
19645681996131,1965,
19645681996156,1965,
19645686013619,1965,
19645686013627,1965,
19645686013635,1965,
19645686013643,1949,
19645686013650,1965,
19645686013676,1927,
19645686013684,1965,
19645686013692,1965,
19645686013718,1930,
19645686013726,1965,
19645686013734,1965,
19645686013742,1965,
19645686013767,1965,
19645686013775,1965,
19645686013783,1965,
19645686013809,1965,
19645686013817,1926,
19645686013825,1965,
19645686013833,1965,
19645686013841,1965,
19645686057715,1965,
19645686057723,1965,
19645686061303,1965,
19645686061311,1954,
19645686099022,1965,
19645761933597,1965,
19645761939677,1965,
19645766013866,1965,
19645766013882,1965,
19645766013908,1965,
19645766013916,1965,
19645766013924,1965,
19645766057731,1965,
19645766061329,1965,
19645841996305,1965,
19645920100354,1965,
19645926013957,1965,
19645926013965,1965,
19645926013973,1965,
19645926013981,1965,
19645926013999,1965,
19645926014013,1965,
19645926014021,1965,
19645926014039,1965,
19645926115265,1965,
19645926117246,1965,
19646000140582,1965,
19646006014047,1965,
19646006095434,1965,
19646266014427,1965,
19646340101667,1965,
19646340116822,1965,
19646340128991,1965,
19646341934231,1965,
19646341934249,1965,
19646341936046,1965,
19646341996529,1965,
19646341996586,1965,
19646346014435,1955,
19646346014443,1965,
19646346014450,1965,
19646346014476,1965,
19646346014492,1925,
19646346014518,1965,
19646346014534,1965,
19646346014542,1960,
19646346014559,1965,
19646346014575,1954,
19646346057749,1965,
19646346098768,1965,
19646420136127,1965,
19646591934611,1965,
19646596014633,1965,
19646596014658,1965,
19646596014666,1965,
19646670106070,1965,
19646670119313,1965,
19646670123174,1965,
19646670124099,1965,
19646670125559,1965,
19646670133462,1965,
19646670140863,1965,
19646670140970,1965,
19646671996420,1965,
19646676014674,1965,
19646676014682,1965,
19646676014690,1965,
19646676014708,1965,
19646676014716,1965,
19646676014724,1965,
19646676014740,1965,
19646676014757,1965,
19646676014765,1965,
19646676108393,1965,
19646676108401,1965,
19646676108419,1965,
19646676108526,1965,
19646676109276,1965,
19646676113294,1965,
19646676117022,1965,
19646830101154,1965,
19646830116129,1965,
19646830140996,1965,
19646831930080,1965,
19646831931781,1965,
19646836014781,1965,
19646836014799,1965,
19646836014807,1965,
19646836014815,1965,
19646836014823,1965,
19646836066765,1965,
19646836085658,1965,
19646836093025,1965,
19646836099030,1965,
19646836110563,1965,
19646910112144,1965,
19646911996438,1965,
19646916014831,1965,
19646916014856,1965,
19646916014898,1965,
19646916014906,1965,
19646916014914,1965,
19646916014922,1965,
19646916014930,1965,
19647090100602,1965,
19647090100610,1965,
19647090107508,1965,
19647091996313,1965,
19647096014948,1965,
19647096014955,1965,
19647096014963,1965,
19647096014971,1965,
19647096106736,1965,
19647176014997,1965,
19647176015036,1965,
19647176015044,1965,
19647176015051,1965,
19647176015069,1965,
19647176015077,1965,
19647176015085,1965,
19647176015093,1965,
19647176015101,1965,
19647250107458,1965,65000
19647250114603,1965,
